,GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
3932,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2010,2010,,EUR,Europe,,SVN,Slovenia,,MLE,Male,,20.3,20.2938,,,,,
3933,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2015,2015,,EUR,Europe,,SVN,Slovenia,,MLE,Male,,77.6,77.56738,,,,,
3934,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2015,2015,,EUR,Europe,,SVN,Slovenia,,FMLE,Female,,83.3,83.32298,,,,,
3935,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2015,2015,,EUR,Europe,,SVN,Slovenia,,FMLE,Female,,25.2,25.18733,,,,,
3936,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2015,2015,,EUR,Europe,,SVN,Slovenia,,BTSX,Both sexes,,80.5,80.47,,,,,
3937,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2015,2015,,EUR,Europe,,SVN,Slovenia,,BTSX,Both sexes,,23.3,23.27789,,,,,
3938,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2015,2015,,EUR,Europe,,SWE,Sweden,,MLE,Male,,80.0,79.96867,,,,,
3939,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2015,2015,,EUR,Europe,,SWE,Sweden,,MLE,Male,,22.7,22.70149,,,,,
3940,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2019,2019,,EUR,Europe,,SWE,Sweden,,MLE,Male,,80.8,80.82676,,,,,
3941,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2015,2015,,EUR,Europe,,SWE,Sweden,,FMLE,Female,,25.3,25.25194,,,,,
3942,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2019,2019,,EUR,Europe,,SWE,Sweden,,FMLE,Female,,84.0,83.9655,,,,,
3943,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2015,2015,,EUR,Europe,,SWE,Sweden,,BTSX,Both sexes,,24.0,24.02204,,,,,
3944,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2019,2019,,EUR,Europe,,SWE,Sweden,,BTSX,Both sexes,,82.4,82.40387,,,,,
3945,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2019,2019,,AFR,Africa,,SWZ,Eswatini,,MLE,Male,,53.4,53.35522,,,,,
3946,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2019,2019,,AFR,Africa,,SWZ,Eswatini,,MLE,Male,,12.4,12.41015,,,,,
3947,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2019,2019,,AFR,Africa,,SWZ,Eswatini,,FMLE,Female,,63.2,63.18209,,,,,
3948,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2019,2019,,AFR,Africa,,SWZ,Eswatini,,FMLE,Female,,17.7,17.70819,,,,,
3949,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2019,2019,,AFR,Africa,,SWZ,Eswatini,,BTSX,Both sexes,,57.7,57.72837,,,,,
3950,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2019,2019,,AFR,Africa,,SWZ,Eswatini,,BTSX,Both sexes,,15.1,15.10315,,,,,
3951,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2019,2019,,AFR,Africa,,SYC,Seychelles,,MLE,Male,,17.5,17.47302,,,,,
3952,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2000,2000,,AFR,Africa,,SYC,Seychelles,,FMLE,Female,,76.3,76.28439,,,,,
3953,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2019,2019,,AFR,Africa,,SYC,Seychelles,,FMLE,Female,,21.5,21.50758,,,,,
3954,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2000,2000,,AFR,Africa,,SYC,Seychelles,,BTSX,Both sexes,,71.9,71.86977,,,,,
3955,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2019,2019,,AFR,Africa,,SYC,Seychelles,,BTSX,Both sexes,,19.5,19.49893,,,,,
3956,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,SYR,Syrian Arab Republic,,MLE,Male,,70.4,70.35435,,,,,
3957,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,SYR,Syrian Arab Republic,,FMLE,Female,,72.7,72.7145,,,,,
3958,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,SYR,Syrian Arab Republic,,FMLE,Female,,18.0,17.9824,,,,,
3959,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,SYR,Syrian Arab Republic,,BTSX,Both sexes,,71.5,71.45632,,,,,
3960,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,SYR,Syrian Arab Republic,,BTSX,Both sexes,,17.6,17.62987,,,,,
3961,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2000,2000,,AFR,Africa,,TCD,Chad,,MLE,Male,,49.3,49.25856,,,,,
3962,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2000,2000,,AFR,Africa,,TCD,Chad,,MLE,Male,,13.8,13.75133,,,,,
3963,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2000,2000,,AFR,Africa,,TCD,Chad,,FMLE,Female,,16.1,16.1117,,,,,
3964,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2010,2010,,AFR,Africa,,TCD,Chad,,FMLE,Female,,57.4,57.42608,,,,,
3965,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2000,2000,,AFR,Africa,,TCD,Chad,,BTSX,Both sexes,,14.9,14.94555,,,,,
3966,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2010,2010,,AFR,Africa,,TCD,Chad,,BTSX,Both sexes,,55.7,55.65166,,,,,
3967,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2000,2000,,AFR,Africa,,TGO,Togo,,MLE,Male,,14.0,14.04815,,,,,
3968,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2010,2010,,AFR,Africa,,TGO,Togo,,MLE,Male,,57.0,57.04078,,,,,
3969,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2010,2010,,AFR,Africa,,TGO,Togo,,MLE,Male,,14.2,14.15021,,,,,
3970,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2010,2010,,AFR,Africa,,TGO,Togo,,FMLE,Female,,61.8,61.82516,,,,,
3971,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2010,2010,,AFR,Africa,,TGO,Togo,,FMLE,Female,,17.8,17.81676,,,,,
3972,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2010,2010,,AFR,Africa,,TGO,Togo,,BTSX,Both sexes,,59.3,59.32759,,,,,
3973,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2010,2010,,AFR,Africa,,TGO,Togo,,BTSX,Both sexes,,15.9,15.9289,,,,,
3974,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,THA,Thailand,,MLE,Male,,73.2,73.23504,,,,,
3975,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,THA,Thailand,,MLE,Male,,21.7,21.70002,,,,,
3976,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,THA,Thailand,,MLE,Male,,74.1,74.13372,,,,,
3977,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,THA,Thailand,,FMLE,Female,,23.8,23.80752,,,,,
3978,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,THA,Thailand,,FMLE,Female,,80.7,80.69901,,,,,
3979,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,THA,Thailand,,BTSX,Both sexes,,22.8,22.81816,,,,,
3980,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,THA,Thailand,,BTSX,Both sexes,,77.4,77.41125,,,,,
3981,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2015,2015,,EUR,Europe,,TJK,Tajikistan,,MLE,Male,,66.7,66.69367,,,,,
3982,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2015,2015,,EUR,Europe,,TJK,Tajikistan,,MLE,Male,,14.5,14.46212,,,,,
3983,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2015,2015,,EUR,Europe,,TJK,Tajikistan,,FMLE,Female,,70.8,70.81903,,,,,
3984,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2015,2015,,EUR,Europe,,TJK,Tajikistan,,FMLE,Female,,16.7,16.66832,,,,,
3985,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2015,2015,,EUR,Europe,,TJK,Tajikistan,,BTSX,Both sexes,,68.7,68.65755,,,,,
3986,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2015,2015,,EUR,Europe,,TJK,Tajikistan,,BTSX,Both sexes,,15.5,15.50796,,,,,
3987,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2015,2015,,EUR,Europe,,TKM,Turkmenistan,,MLE,Male,,16.3,16.2611,,,,,
3988,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2019,2019,,EUR,Europe,,TKM,Turkmenistan,,MLE,Male,,66.5,66.48119,,,,,
3989,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2015,2015,,EUR,Europe,,TKM,Turkmenistan,,FMLE,Female,,19.6,19.55172,,,,,
3990,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2019,2019,,EUR,Europe,,TKM,Turkmenistan,,FMLE,Female,,73.0,72.96837,,,,,
3991,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2015,2015,,EUR,Europe,,TKM,Turkmenistan,,BTSX,Both sexes,,18.0,18.03837,,,,,
3992,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2019,2019,,EUR,Europe,,TKM,Turkmenistan,,BTSX,Both sexes,,69.7,69.74881,,,,,
3993,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,TLS,Timor-Leste,,MLE,Male,,67.9,67.92676,,,,,
3994,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,TLS,Timor-Leste,,MLE,Male,,16.9,16.9195,,,,,
3995,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,TLS,Timor-Leste,,FMLE,Female,,71.4,71.4107,,,,,
3996,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,TLS,Timor-Leste,,FMLE,Female,,18.9,18.87363,,,,,
3997,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,TLS,Timor-Leste,,BTSX,Both sexes,,69.6,69.62458,,,,,
3998,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,TLS,Timor-Leste,,BTSX,Both sexes,,17.9,17.90071,,,,,
3999,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,TON,Tonga,,MLE,Male,,68.0,68.0364,,,,,
4000,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,TON,Tonga,,MLE,Male,,17.0,17.03993,,,,,
4001,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,TON,Tonga,,FMLE,Female,,74.2,74.19746,,,,,
4002,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,TON,Tonga,,FMLE,Female,,21.2,21.16432,,,,,
4003,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,TON,Tonga,,BTSX,Both sexes,,70.9,70.91869,,,,,
4004,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,TON,Tonga,,BTSX,Both sexes,,19.0,19.02919,,,,,
4005,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2000,2000,,AMR,Americas,,TTO,Trinidad and Tobago,,MLE,Male,,66.9,66.94326,,,,,
4006,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2000,2000,,AMR,Americas,,TTO,Trinidad and Tobago,,MLE,Male,,16.4,16.39555,,,,,
4007,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2000,2000,,AMR,Americas,,TTO,Trinidad and Tobago,,FMLE,Female,,72.6,72.58298,,,,,
4008,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2000,2000,,AMR,Americas,,TTO,Trinidad and Tobago,,FMLE,Female,,19.8,19.75908,,,,,
4009,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2000,2000,,AMR,Americas,,TTO,Trinidad and Tobago,,BTSX,Both sexes,,69.7,69.70364,,,,,
4010,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2000,2000,,AMR,Americas,,TTO,Trinidad and Tobago,,BTSX,Both sexes,,18.1,18.13575,,,,,
4011,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,TUN,Tunisia,,MLE,Male,,18.9,18.89767,,,,,
4012,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2010,2010,,EMR,Eastern Mediterranean,,TUN,Tunisia,,MLE,Male,,73.9,73.94846,,,,,
4013,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,TUN,Tunisia,,FMLE,Female,,21.5,21.48032,,,,,
4014,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2010,2010,,EMR,Eastern Mediterranean,,TUN,Tunisia,,FMLE,Female,,78.2,78.20534,,,,,
4015,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,TUN,Tunisia,,BTSX,Both sexes,,20.1,20.13634,,,,,
4016,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2010,2010,,EMR,Eastern Mediterranean,,TUN,Tunisia,,BTSX,Both sexes,,76.0,76.0455,,,,,
4017,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2010,2010,,EUR,Europe,,TUR,Turkey,,MLE,Male,,74.6,74.6453,,,,,
4018,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2010,2010,,EUR,Europe,,TUR,Turkey,,MLE,Male,,19.8,19.7568,,,,,
4019,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2010,2010,,EUR,Europe,,TUR,Turkey,,FMLE,Female,,79.1,79.08215,,,,,
4020,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2010,2010,,EUR,Europe,,TUR,Turkey,,FMLE,Female,,22.6,22.55142,,,,,
4021,WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/65,PUBLISHED,Published,,2010,2010,,EUR,Europe,,TUR,Turkey,,BTSX,Both sexes,,76.9,76.893,,,,,
4022,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2010,2010,,EUR,Europe,,TUR,Turkey,,BTSX,Both sexes,,21.2,21.1984,,,,,
4023,WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,PUBLISHED,Published,,2010,2010,,AFR,Africa,,TZA,United Republic of Tanzania,,MLE,Male,,16.0,16.01812,,,,,
